t,market_index,price_std,price_min,price_max,MKT,SMB,HML
t_0,100.60821948313563,1.3319156384329993,94.23242652682846,107.55143861852605,0.005035467187814132,0.002470127181463341,-0.0025759031871287327
t_1,101.24545571300442,1.8823473748564823,93.06369176293755,110.53048384986336,0.005041006329281494,0.0033905448053353146,-0.0011709073596813705
t_2,101.47407635577935,2.312176549453556,91.30094204825093,112.67720095755162,0.0013814678640160592,0.0014327110748879007,-0.0011332482380786838
t_3,102.65656746959,2.720432150236818,89.52079858467455,115.84783570355006,0.008493380689570475,0.006352092901648615,-0.002251335845952708
t_4,104.14482530419124,3.175005036923861,86.03587349348506,120.650457092759,0.009990754331916391,0.009100860218799358,-0.000673418072843618
t_5,105.02746486003558,3.633841589311199,86.92836084352541,123.37765501855007,0.0046481353536455515,0.008423778798643814,0.00015124573208624074
t_6,106.06068731512171,4.059974766779124,87.98709542942728,123.391319466517,0.006537413738604605,0.0068675608449109676,0.0012683616573178522
t_7,106.89076638786403,4.411417534362637,86.44436638808698,127.21233878425593,0.005907765354550396,0.0033562538802124928,-0.0028479016193483295
t_8,107.94042815168562,4.765160423260209,88.6782805496637,130.38619376234192,0.007500252734874807,0.0049642167414506565,-0.0009967215813598551
t_9,108.86582071357257,5.179421971941233,87.19085434255645,134.1128098124423,0.005280977674027703,0.006486013131079527,-2.9936635171550928e-05
t_10,109.63458814419413,5.404080011055258,88.2823092146088,139.02068386132726,0.007515162301773407,-0.000750158850529742,-0.0010136821668073667
t_11,110.76307492235442,5.765718230634804,87.07848766746645,141.63731127874902,0.008292370191217082,0.0049966598902122334,-0.0034490500271759654
t_12,112.03578681113609,6.1375695694490355,87.14841258972419,145.49809969950783,0.009404028353255997,0.0038596708220754138,-6.907777514877141e-05
t_13,113.50880828925482,6.654857638758965,87.94269346148243,151.41932549561005,0.008835475378704726,0.008842415593019938,-0.0037753414370557308
t_14,114.85024123586774,7.208075303120791,86.8867651501442,153.67827246123585,0.007064718382123927,0.009652340202070654,-0.0014916409518272446
t_15,116.48362650791965,7.849410317928422,85.00817637908449,157.70441914664113,0.008703452557395111,0.010716565483059045,-0.003884538933991591
t_16,118.4254072277388,8.43162167257954,87.40683509070445,159.05235011219608,0.013463877879139347,0.0078123206732703815,-0.0060035849362659564
t_17,120.4207033142249,8.816391825233596,87.19257868693116,160.57108838766152,0.015789443759374994,0.001770789959183166,0.0008138368253923769
t_18,122.52520471779913,9.285447587143564,85.93922523239537,162.5718988021234,0.01467611582307765,0.0053173098951914645,0.0005867129414146028
t_19,123.43854549236444,9.656587745980303,84.78382390747142,165.89035531785944,0.005212030807172876,0.005300333312492508,-0.0007960953762432047
t_20,124.04372714294823,10.043791390029606,85.13151119788053,170.32016503152616,0.0034556082228099066,0.00382754427618198,-0.0028576671325780895
t_21,124.88019636242026,10.515399986063727,84.15552957114488,173.91520117316358,0.003311866052099622,0.006870953204739983,-0.0007128926059340242
t_22,125.93974648206758,11.012817102018749,85.26480459148597,172.9303003918091,0.0051545481251264605,0.006442812084452102,-0.0024546443611963764
t_23,126.79845330551522,11.317310548407875,85.51012145687258,180.39184424348053,0.004955791680693201,0.0032379739971604097,-0.0028806568080063854
t_24,127.52917706438507,11.643673959755944,85.3789420501787,175.6052879913234,0.004120514787627608,0.003368954875048272,-0.0021971667668736093
t_25,128.68361105613243,12.065155750019784,85.46109187818902,182.08976729157823,0.0069162241541943625,0.004425056044947386,-0.0020816494164520886
t_26,128.84590449163105,12.22652705236591,83.42586413890949,185.97017807795194,0.0018404469344651762,-0.000981795061544226,-0.003762131090877309
t_27,129.6426452061038,12.535772504390124,82.45092449783269,185.18450043432966,0.0044466837557062405,0.002908240118509036,0.0012247148499134825
t_28,130.45013167506244,13.018909113216589,79.69534069393184,189.36532334871197,0.004109115376610996,0.004604306608513049,-0.004649310081200742
t_29,130.9523607879026,13.377861227897865,81.23518649561326,189.04147925962147,0.0021001935589436025,0.003872079834630047,-0.0052110580544559556
t_30,131.87643433984567,13.791889507740837,82.8426823363935,191.66100320284434,0.004942745455063739,0.004144654456592818,-0.0026380003131152765
t_31,133.00186869487857,14.238835244758112,82.92412653112945,194.36241991170263,0.005803916595471573,0.005208166752109192,-0.002084489635104406
t_32,134.1064693916822,14.848594908309918,82.07647355464486,198.48781546222202,0.005977404799820416,0.005213799502568457,-0.007895966518081976
t_33,135.2920380590194,15.332061056992025,80.65133407569596,204.87124343980372,0.006591333856963643,0.004544641178112459,-0.0027531058024966876
t_34,136.59987147496255,15.916192243245264,80.87992320238149,204.52178630974115,0.005703224907478327,0.0077024344289022455,0.0009229891730853155
t_35,137.00359967758823,16.296303203914054,82.13669350232104,205.31436147270068,-0.00027054022955887505,0.005958001534999334,0.0017510499307964124
t_36,137.86126274928043,16.86646843413666,82.94707144978152,208.26728371401686,0.002809592267466766,0.006982100633763322,-0.0024242464163113427
t_37,138.98272948888462,17.277791708399405,79.39014285540456,207.09831166966615,0.006232880088836591,0.003492527711657634,-0.0021818602343058563
t_38,139.26628718711407,17.46775999615179,80.02504365872055,213.42722404237503,0.0020726315775540104,-0.00047846229871401514,-0.0031306169826408005
t_39,138.99004692724114,17.444041447835264,79.06317974149349,216.69456308156316,-0.001240459367149129,-0.00207038538698097,-0.0020726193708643
t_40,139.4085831397745,17.755261320202766,79.45642503184139,212.9268843916997,0.001854797531901814,0.0017708479125451025,-0.0032774422026169946
t_41,139.52533902293501,18.0398580457102,76.65582817618284,213.28313873555066,-0.0005560784930856485,0.002826655224466699,0.00012441838166932836
t_42,140.11838836517447,18.267280662239873,78.05211355438166,218.27740549880195,0.0035705689137460234,0.0010005900926136377,-0.0013959004225024103
