t,market_index,price_std,price_min,price_max,MKT,SMB,HML
t_0,100.33353803795096,1.332465063015013,94.0547771433628,107.02374935608736,0.003982310365283541,-0.001534238603828815,0.004363804739767414
t_1,100.05494484885193,1.8878766018628002,91.80644685434824,109.45303630604059,-0.0013263776079537233,-0.002877022420927552,0.007046988857792933
t_2,98.64049069527312,2.403342507371461,89.78243474925469,110.59971921987777,-0.010084567647583302,-0.011451906208755077,0.007717401527889155
t_3,98.66864995920336,2.773170061264113,87.73550884511484,114.54832244148751,2.7047870148190142e-05,0.0003972674566534891,0.004937505105497654
t_4,98.82306355469062,3.1220454728237628,84.41627984430943,115.12787990509082,-0.0008672798470357092,0.006845214500269845,0.005899803091831898
t_5,97.593725695825,3.463712707819702,84.21193861413549,115.23970263068493,-0.012996492811511448,0.0023166634031749787,0.006323886227185653
t_6,96.6478366337128,3.8316438081390216,81.46633777898616,116.29876213842017,-0.00985093222391479,0.0014610877322508578,0.00943655502222894
t_7,95.79219575879546,4.170918385481266,78.34476035880526,118.40232552276574,-0.005433578666047852,-0.010514420702670366,0.006562050322448795
t_8,95.19026888128057,4.513330419560426,77.6804638379433,115.54837386467403,-0.004398664446445973,-0.004639691121622839,0.007125306546646691
t_9,94.07376978749336,4.819505332642355,76.15107273905852,114.75029489543003,-0.011191220054215193,-0.001707392124580973,0.006640743897079532
t_10,93.46536927127588,5.376112863081665,71.54963542944621,116.80436249824804,-0.0002941792770887221,-0.01628405042764887,0.011553576413046376
t_11,93.16076409605805,5.639537012833879,69.71874059904364,118.90709081718894,-0.0007709069510112502,-0.006217410358366629,0.0035713564337229104
t_12,93.00028059169956,6.067378968214999,70.86999289514941,118.55089931216678,0.00021096366668319714,-0.005111583310343865,0.009288546269960547
t_13,92.86563568622081,6.2136348711541505,71.74826579457022,121.14825450002668,-0.00199006310797762,0.0009661926106346169,0.001485770054115907
t_14,92.24164200992924,6.37257643039844,70.73629142941138,123.97894443971956,-0.007803340729443725,0.0028737728882464947,0.0039460823041481225
t_15,92.06479005649209,6.502320435066147,70.09780207108086,123.99320754964025,-0.0034904570456288876,0.003114953134697848,0.0014835021026967524
t_16,92.93600886682604,6.760037188118016,70.54883483705513,125.97093147118615,0.011222276959671047,-0.003488171640313019,0.0026304503109248582
t_17,94.128590422028,7.421406791795638,70.23790810773933,129.79616412867458,0.016105792677477228,-0.007549747675832915,0.01442878641292683
t_18,95.10030072467958,7.882070583056395,69.72756664371626,131.3463740578397,0.010419505172771064,0.000906468170405416,0.010148999382178142
t_19,94.05351715570694,8.123283690728838,66.90587127105545,129.60726176667058,-0.008739294445055591,-0.005568755770410241,0.006212662128699719
t_20,92.70770318640405,8.401952657120207,65.19970166538297,132.2076629882259,-0.010113255048775447,-0.011652717681252703,0.004735139821416576
