stock_id,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9
stock_000,101.27655882455724,108.29399617593872,107.0474986598492,107.06928791301374,113.34911690235802,117.33353585373118,115.73921103275825,115.1558231251893,115.01147173487612,115.53384336813394
stock_001,99.31610988916813,100.00480533902551,97.25853220797458,97.64363508823392,99.68248611012308,99.87467246119536,96.26000612759546,97.2752107715293,98.28880214850291,96.20412078064588
stock_002,100.44587802263179,97.48822070605651,95.82493931194654,94.37870591697127,97.86329190606556,97.32227818290178,99.37376403048708,96.32330693865896,97.23290954041993,96.5503369117428
stock_003,102.87011286532336,101.9007863129756,99.3843190076517,96.05739520402612,95.62803726240911,93.00441353924931,93.87700347652792,91.48983690936313,96.1903019110089,92.03624021666624
stock_004,101.30252866855368,98.80462760424737,98.64762361484489,98.8954915133197,93.66827315727022,94.8237919625631,99.3536302286799,96.45729738279141,96.53322815135782,98.96283646318462
stock_005,100.4744779598681,99.14486902301554,94.20244146587123,95.38592631712862,95.19462416084771,93.61730859887072,94.0077226161722,90.71871215560421,89.2801863906932,90.56538916774497
stock_006,97.1011334066769,99.43051281409441,97.21113315466295,95.56513977416671,100.5180828261605,103.57287861553725,103.33338911621406,99.17422656901782,96.31208357562332,96.78975519391597
stock_007,100.63197933940091,100.11888509383579,101.01372924143679,100.22017870343487,96.67508415696909,95.91702778843278,97.72322884591597,92.33787641732621,90.69996289140512,89.04367842571621
stock_008,100.90244926868372,99.4963932084925,103.74927110519805,104.55228150634565,100.77009552821363,103.19739865146768,100.88837661598859,96.98336123236645,96.81594639713393,95.80154632371455
stock_009,103.39640500588996,102.60690715153336,103.07096590799078,101.66710664402494,101.83851151061955,105.45829257346475,107.58187131265919,110.28895861250749,116.25138433957014,112.8920825950602
stock_010,101.48116228269903,99.66037569026253,99.25957185601482,97.72341656745543,96.28676678301697,94.78255158858961,94.95106200072334,90.11074235509824,92.0606065979411,89.60083630982164
stock_011,108.3921180338816,108.26417636268317,109.86298136800518,106.10773056740096,111.61956101913722,116.21213089992641,117.79657783608694,111.14139659602209,112.01435510215033,108.41209167855176
stock_012,104.55564792498093,107.27974399667048,109.4713243707853,102.95943261113244,101.59844697850126,103.99953506895889,107.19150010428388,107.98654821383987,102.77556027877797,103.49719556864908
stock_013,103.56710330080992,99.86459539283668,101.30135716763812,101.8922070688413,101.87878823009999,98.11158464078969,97.41829087448127,94.28322036030329,93.32939224058863,91.89559683370459
stock_014,99.97555020302893,100.33884583412404,102.48629243275454,101.35392344347682,100.69697581041518,102.1318150821352,97.44964568475055,95.94924171276891,95.56737661831232,95.5206328556425
stock_015,103.04783994890172,97.9104960835501,94.7513005112971,95.36687160264896,96.06833876123355,96.97255598216996,95.50074332564496,94.88182814729447,95.62237667847155,96.95686559883345
stock_016,100.13184253347514,94.76693938694542,97.815707912718,100.51688149464128,102.40519844594102,100.91148109195696,102.32457383378139,101.83487872940199,104.50064886621247,102.34532025973674
stock_017,100.28344752603388,101.85982165173189,102.95139493160735,99.56114804061062,100.51907503249008,102.99740976157415,102.97521278078962,100.45360274228082,98.70624578844244,102.4720621309179
stock_018,99.14918186280079,99.16111032302723,101.58038667026297,104.1146125494904,102.20214037417665,99.8971351671419,95.30753877395824,93.16778793748601,90.29288547690156,89.06649311183298
stock_019,103.13605462740063,102.82840588197084,105.39758862538058,104.64432525944267,107.92368880541672,110.60084207245029,109.36892715062575,105.95122248127099,108.6038181578355,109.18527309721931
stock_020,98.0963732022487,100.96348883085928,99.87692555460863,103.20297679821928,106.95258845707384,109.38981878818319,110.53988327542692,106.71669726331059,108.68384550005695,107.16460572391942
stock_021,101.64624300002953,104.63109686968657,105.38735235903494,103.85810899830999,102.18489269353057,100.40937578252186,95.93396178382788,95.09305112622359,98.48932208664309,101.85657729246091
stock_022,97.11200403928616,99.4924860240251,104.77586123302105,103.4417588158928,104.77013094197007,100.73192085149611,101.6218745771513,95.93011154839316,95.72718215776653,91.81861022449606
stock_023,102.62988365033685,105.86893578753569,105.27845701622017,101.90576805877534,97.1153128826627,97.87340702148458,96.74017629538443,89.80145697402641,90.35355261854853,89.13708949687607
stock_024,98.15426492048296,96.8805643047415,101.41789084021515,102.86175711852037,103.43450211289944,105.84033441715845,102.4245768891491,99.4100464158109,98.12771925351639,97.08989810582857
stock_025,102.0418388422289,100.12684793152089,103.06557843720492,104.20495244973138,97.18367242722665,101.07916389962365,93.14089076012466,88.62634542915049,89.68017793861789,89.03130165591497
stock_026,97.38161809223323,94.76423509896864,98.40738911871595,93.19873930161044,96.08613322323484,97.20950160145573,94.19095375006609,89.29294935085275,86.00029436469629,87.87709002728629
stock_027,101.70523823702273,100.99161301376236,102.22830740762491,101.64639369253848,104.29266000424585,103.38413115393242,105.38262690826383,104.23702210872267,102.92483506303252,101.96255606325126
stock_028,100.25042891444738,99.91534115164445,101.25009097808567,100.09003871630617,98.86621108952934,99.22929297322563,97.83878673180308,95.75691158340278,95.00104554737692,93.8802187585434
stock_029,103.14646049323377,104.1002373007825,105.23824351522514,103.18451623670583,103.10497620301139,104.38653731360175,103.84544109055057,102.94060519556525,102.05204775703992,101.41634233514905
stock_030,100.13233465906188,100.62322225337537,101.49725409164331,101.41319427432045,102.16889595027216,101.78313670832173,102.20207393927822,100.9268354354873,99.96940235487166,99.5469766918607
stock_031,101.59967534452959,101.64431255311432,102.43183506107987,102.42410885483041,104.59339759122854,103.82798931362352,104.62552979318039,100.75321365681597,100.37384808946209,101.92429286435365
stock_032,101.38974995412838,101.75658856841763,101.91908439792934,101.6137658732227,101.52527372426817,101.63049477680948,101.45437778114099,99.53999737020041,98.52185200248634,97.63876327166037
stock_033,99.08630353094145,99.17479636374323,101.02278284880613,101.22662472767676,102.63048061206815,102.96823552653994,102.88668987796788,101.4150044580983,99.8692887263828,99.59793392562602
stock_034,102.77980791495392,101.92581953192368,102.18690735272995,102.35689008091879,102.68055794057203,101.75109041516227,102.51393946071845,100.21582240090011,97.86940987506648,99.23595502200824
stock_035,101.27361739689084,99.5885351842351,101.92837801990152,102.05638787041674,101.6337400199679,104.00768764905703,103.79926370262537,101.22251461740755,99.51861570780285,100.27322605759632
stock_036,101.61120375261076,102.81673410247866,104.0058264904016,104.45588547324785,106.06529668616201,105.48558757169144,104.38489437976337,103.21525261191721,100.32743122155374,100.19474946450401
stock_037,100.7924135478088,103.25093712598343,104.36109046125125,105.10969166294838,105.9990889353357,107.23439872490162,108.61549698731542,105.97197936888932,107.10200698568056,105.63798838156731
stock_038,101.67764710164442,103.66442650670474,105.56876238952177,107.374870282763,107.41533370827126,107.35232217702075,106.88547593413497,105.08338171789215,105.88690417960328,105.54554294734537
stock_039,99.767267662511,101.11230409341249,101.79136721091126,103.12678967659016,107.26850307139401,108.34749538020363,108.97525432073243,106.26898346977747,103.37277880155077,102.69494783385555
