stock_id,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9
stock_000,-0.004869132722201545,0.04418065289718996,-0.04029713649204726,-0.036391210708294125,0.026692419599927224,-0.007574951100427069,-0.055758067783896324,-0.041353338887615394,-0.04521487911014474,-0.04201731720772108
stock_001,-0.02197347692406048,-0.013374762836801724,-0.055405545102777155,-0.03195684019468323,-0.0078113398990117475,-0.039515909209996605,-0.07543352582686018,-0.030448814239318715,-0.03083749924277509,-0.0703043438143882
stock_002,-0.0070381761837558865,-0.04534277811702488,-0.044032480201821045,-0.05029836326887108,0.010741418287516638,-0.047823569458704834,-0.017237897283389505,-0.07335114171566748,-0.03175433201883787,-0.06455877239365403
stock_003,0.012306023123386918,-0.039586494980304046,-0.05538524380452747,-0.08263061022841224,-0.046599281652380475,-0.07239392452152466,-0.04146011304410337,-0.08841687841022479,-0.00416706433113697,-0.09750127673859962
stock_004,-0.00035475148685710275,-0.049775902437305654,-0.032114933616041307,-0.04427775681216667,-0.09281730062893531,-0.03231609664202354,-0.0009167684699798451,-0.09695491214717906,-0.05540619671504423,-0.034888452390375385
stock_005,-0.005956433192610288,-0.03506656620491708,-0.07994620831361282,-0.035131988659446375,-0.04049306155618711,-0.06095867767052851,-0.041466605495313724,-0.1,-0.06689885409293984,-0.049556329985357916
stock_006,-0.04364855025072468,-0.009713696155602181,-0.056186950392246235,-0.07455291005900308,-0.0007375152428810636,-0.017207769400676004,-0.06169810631033103,-0.1,-0.09699836845660174,-0.055899580097917435
stock_007,-0.0053503112185248215,-0.034771637761409194,-0.024789820827559355,-0.06556811491257544,-0.08567473951779829,-0.056875435663681535,-0.04069269067999971,-0.1,-0.08761502396760405,-0.08608032608971752
stock_008,-0.0004140399429835152,-0.040228553871416155,0.009977381785378277,-0.050640289810084976,-0.08537509630657601,-0.02422453125804436,-0.0785695176085287,-0.1,-0.06664658156154021,-0.08223602506146552
stock_009,0.013223302376427097,-0.03970770460550166,-0.034215509330662544,-0.0650081559060689,-0.04406679939970241,-0.02647197727310164,-0.04083073453197417,-0.03940053419098485,-0.01135621616703563,-0.09896361170215552
stock_010,-0.0031966939948266104,-0.04387812007052555,-0.040265185955327416,-0.06449033694785099,-0.056232040791146166,-0.0756732413385868,-0.05622246419742557,-0.1,-0.03971119315489688,-0.1
stock_011,0.06920066361664369,-0.0235179774652013,-0.023562261917103814,-0.08747133900451085,0.01052054714774249,-0.018699191764611142,-0.043012552576411525,-0.1,-0.05230347337600336,-0.1
stock_012,0.02656532113520736,-0.009357157316810104,-0.019885460232957567,-0.1,-0.06566102287065674,-0.03713276628515384,-0.0378340275729555,-0.07882258819890589,-0.1,-0.07079354521741926
stock_013,0.0193008921986445,-0.06587228599370326,-0.024930264164721157,-0.0546007218295284,-0.05266313503104259,-0.09901966556899808,-0.07384584145579166,-0.1,-0.08665969824881052,-0.1
stock_014,-0.013776410869829434,-0.022291602775370994,-0.016917437286914694,-0.0720375517559505,-0.055931883234287064,-0.04834627694945253,-0.1,-0.1,-0.0774617235776146,-0.08744544226386017
stock_015,0.01279210372959296,-0.09034595599582051,-0.07559129356990538,-0.06390905140798034,-0.057810184451838664,-0.05399732942409964,-0.09191458286108813,-0.1,-0.08021793715651085,-0.07161730970351503
stock_016,-0.014163845991051294,-0.08955882866840564,-0.010836571350616508,-0.04694460999123472,-0.045028779662253535,-0.07911776643017193,-0.06235469555329635,-0.1,-0.05963297840255939,-0.1
stock_017,-0.009116751163777286,-0.016118708276778672,-0.031277231348797,-0.1,-0.051255920900350006,-0.04140034463663511,-0.07551899630795586,-0.1,-0.1,-0.057350036976182704
stock_018,-0.03256807299172683,-0.036174041832665565,-0.023350910738874263,-0.04095831455951181,-0.07821828860960466,-0.09942018215088153,-0.1,-0.1,-0.1,-0.1
stock_019,0.010582085379624885,-0.035193115149953505,-0.02073665826185641,-0.07204522291634981,-0.0242569698500455,-0.0519271859968786,-0.08809376135075209,-0.1,-0.058308169823530306,-0.09223198372331955
stock_020,-0.03687869243292713,0.0007076238658464754,-0.05749278113453461,-0.03282985923621984,-0.017755667552364872,-0.05478674482423437,-0.06528602817032567,-0.1,-0.06218445701329066,-0.1
stock_021,-0.004921365973813734,-0.010864405643594602,-0.04212059346497447,-0.09090323123172797,-0.08582469981915869,-0.09744931773988916,-0.1,-0.1,-0.060119716407315456,-0.06345192407200712
stock_022,-0.04795326508638282,-0.012025084491539075,0.004897763116859577,-0.08833842798304507,-0.05272496789922501,-0.1,-0.07668649616537392,-0.1,-0.09614355132383237,-0.1
stock_023,0.010297528059212161,-0.0007885806494286572,-0.0542148408911509,-0.1,-0.1,-0.0719636641560557,-0.09556958589002609,-0.1,-0.09008242687980363,-0.1
stock_024,-0.03892418346714906,-0.05956514733265508,-0.005019760430940424,-0.07280250985408883,-0.07427624049796185,-0.06008760494840277,-0.1,-0.1,-0.1,-0.1
stock_025,0.002357836255412046,-0.06108979237151621,-0.022522722898460565,-0.07749771995315036,-0.1,-0.04385072289348843,-0.1,-0.1,-0.09511551769607632,-0.1
stock_026,-0.040560963082585645,-0.06282486007736932,-0.011881195584250891,-0.1,-0.04269893457075585,-0.07092579516788858,-0.1,-0.1,-0.1,-0.1
stock_027,-0.0009808318434030034,-0.032630294451415756,-0.016850457238118913,-0.04080253762452765,-0.004599021315047816,-0.049923873407892165,-0.02099323511692282,-0.04736924790322175,-0.05497905365777747,-0.054776179046685566
stock_028,-0.01207252104066635,-0.02340983479874148,-0.014542361066402618,-0.0446435885668903,-0.03951482576386083,-0.03743815998966663,-0.05257715166929275,-0.061449735823312666,-0.05045788505625181,-0.06308074892673787
stock_029,0.019775695264847626,-0.006155653816076798,-0.017056011854921522,-0.056326497044303744,-0.027411983455946788,-0.030118713097143632,-0.04375161827229504,-0.0531555190141281,-0.05052903572374597,-0.0626043992807981
stock_030,-0.014912926090719862,-0.025240148860214022,-0.022837823200332574,-0.04637186251046694,-0.03509219490688149,-0.049439593450480664,-0.04890652701150339,-0.08010202545624176,-0.06802429056199735,-0.05935988721896945
stock_031,0.002560050222747367,-0.025166369379722654,-0.022602075111904343,-0.04632644719583862,-0.017439795372798043,-0.0518795609351664,-0.041411151232379366,-0.1,-0.060236438688734545,-0.045924387995462786
stock_032,0.0030704623627696077,-0.017301432134149124,-0.02872992581128989,-0.05145348097669972,-0.03987269390319129,-0.044374534705254695,-0.0487386661191754,-0.08791387249709222,-0.06224615732273218,-0.07048728778460953
stock_033,-0.024026107648916877,-0.033787212381299045,-0.015360214587089709,-0.05731315869627553,-0.04102020741341233,-0.04566172900678277,-0.06168325822572479,-0.1,-0.08504283908967172,-0.06650514636134054
stock_034,0.01604254259604922,-0.03809923677352911,-0.030382303421298558,-0.05711586598723978,-0.047089688114752296,-0.05671243452919971,-0.05252456248024638,-0.1,-0.0913570353353016,-0.05200640838301516
stock_035,0.003667414209895634,-0.04209337782678941,-0.009972809200505212,-0.059609162384452324,-0.05407315849329746,-0.02530515307715751,-0.05938738899695336,-0.1,-0.08291395226699043,-0.06553171143533167
stock_036,-0.004221531079160425,-0.01878231883855496,-0.026002351242485518,-0.044773060791346124,-0.028207094305125656,-0.06485244012583315,-0.06991898852516477,-0.07172526934853506,-0.09211921195551911,-0.07194020444593636
stock_037,-0.009778129910386589,-0.002001867820068599,-0.026783306607662923,-0.04116632912307223,-0.03243749847663848,-0.04623142456293155,-0.04473502587873344,-0.08431432249219287,-0.04952261291314088,-0.08619378279040552
stock_038,0.0019083250553873624,-0.0020801243716484508,-0.017445709574184596,-0.03315652305461553,-0.03939645573218792,-0.0620774948234636,-0.06202947859954242,-0.08353859828784219,-0.05229094966446034,-0.08147102745135705
stock_039,-0.02156308726265055,-0.022854320799419084,-0.0329348233247,-0.046821844864496795,-0.015616908828944252,-0.05224871609780523,-0.06295959446850702,-0.1,-0.1,-0.0843266614192562
stock_040,-0.01768543953641212,-0.04141009353468238,-0.008384028343125599,-0.05973100816702561,-0.04135514330191116,-0.05666141200129918,-0.06870897123237853,-0.1,-0.08233052026000624,-0.07822897485501601
stock_041,-0.00416192020777831,-0.02668827334136691,-0.04302711829432438,-0.08572147892365498,-0.0473149721075356,-0.04928193498008219,-0.0765774060585523,-0.1,-0.07454604377515969,-0.1
stock_042,-0.020873999936401814,-0.03751745119013065,-0.02156736939983393,-0.08078560560259375,-0.05580513395560171,-0.0502987585890558,-0.07432423254939453,-0.1,-0.1,-0.088932837019111
stock_043,-0.0028881684337501885,-0.03483843131117099,-0.0239927891371736,-0.07707319924945466,-0.05410513709662077,-0.05828635676706207,-0.07370241294440143,-0.1,-0.1,-0.1
stock_044,0.01219906549116738,-0.030600531283244328,-0.049637974120202016,-0.08594405800218587,-0.05529691948998462,-0.058793572755065256,-0.08331422911875302,-0.1,-0.1,-0.1
stock_045,-0.007259149283385899,-0.01919173639204163,-0.019162187597412887,-0.05353625110939839,-0.03691635916024543,-0.061512043997190555,-0.07567765437716847,-0.1,-0.09081045405434422,-0.09928397474495454
stock_046,0.001616915973584162,-0.01472075229328369,-0.02687483204320679,-0.07426326179689949,-0.03977148271726297,-0.0640945148710158,-0.06501839933357535,-0.08750230651521593,-0.08828257132723893,-0.1
stock_047,0.008656014605639827,-0.013795542271194918,-0.0073157277874364955,-0.07350490758188757,-0.03925486972322431,-0.06982509006907218,-0.06979154429756919,-0.1,-0.06847641319246271,-0.1
stock_048,0.0016146627408844694,-0.035305390531873926,-0.031341787492047954,-0.04862454531677841,-0.05048462692075032,-0.07787968922353039,-0.09256072940837747,-0.1,-0.09693391656241757,-0.1
stock_049,-0.005744903967065562,-0.030117949553867783,-0.023664824148742814,-0.0841372138263746,-0.06373707528524393,-0.06441519175139745,-0.07493817621009397,-0.1,-0.1,-0.1
stock_050,-0.010607303548726892,-0.031357411404548216,-0.043548264767125616,-0.0671266590417179,-0.05005365554059609,-0.05834729739090007,-0.06840947415092205,-0.1,-0.1,-0.1
stock_051,-0.01820361592924729,-0.05342040919658103,-0.04220781560380578,-0.08868540433850959,-0.08122311488900547,-0.07100114729827631,-0.09864884617130987,-0.1,-0.1,-0.1
stock_052,-0.011594927987454332,-0.01889647320883001,-0.03327998393567341,-0.1,-0.08094162137979236,-0.08932804303460241,-0.09569236048846914,-0.1,-0.1,-0.09211953124881517
stock_053,0.0008680818475087721,-0.029718857951048023,-0.04778805819333893,-0.1,-0.07028413545123617,-0.06719627931389967,-0.1,-0.1,-0.1,-0.1
