stock_id,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9
stock_000,0.024922371438528372,0.08671783134616506,0.007150879875563284,0.021163660987414703,0.07800025875193162,0.055820648026423364,0.007135696055987843,0.016318649594672368,0.020634107889959973,0.025479364626124514
stock_001,0.0007667870308179607,0.01799328726968101,-0.016576081275164477,0.016824807543636,0.03259586053855907,0.015000229672292649,-0.02238761483611318,0.02613125651206405,0.023997064574870622,-0.008880151990283473
stock_002,0.007324507144779168,-0.024101586738803527,-0.013050561929942287,-0.01029199635147989,0.04102333904564383,-0.0013003860532868911,0.027569020190214875,-0.022721944802848795,0.01631153873697869,-0.0007229452214269666
stock_003,0.04588077783536405,0.017835122190337803,0.005839298133088318,0.002501328500550133,0.03102594320256662,0.009839516084813094,0.04809865735962752,0.01207995489654935,0.09017334827479323,-0.004515244263430966
stock_004,0.02552654735814825,-0.00463108319765965,0.02193579473079181,0.029136261131030003,-0.024225083320764083,0.041380935177542634,0.07769576373985956,0.001383171849371442,0.032515263994714265,0.05527905741146605
stock_005,0.014129155134282248,0.0034093573947779204,-0.031056695140381264,0.03297410068762206,0.019997285391533604,0.005314795996296334,0.026011210543226214,-0.013263350836884718,0.005685732228111367,0.03671960288210427
stock_006,-0.00720588354321805,0.05930484844087955,0.021130843393580297,0.03051507783664943,0.1,0.08458374578373126,0.05212286874533895,0.011908889681032944,0.02939393171910234,0.06036473429663607
stock_007,0.023727989111350413,0.024548677968369754,0.045436764282589095,0.03147683787377215,0.008910796595406716,0.03893774218933255,0.06663672054580624,-0.00973394374043635,0.03282771806544465,0.028056462786339092
stock_008,0.023302695009776695,0.011591214119511433,0.07329991155719626,0.04119493387443391,0.0033815765209787643,0.06365158121260399,0.016420865238949797,-0.0020219653201425346,0.038008050500435264,0.02820529194086402
stock_009,0.047931516060168836,0.013845599568984249,0.02768663500097636,0.012422764022856293,0.028035152002034908,0.06542211272098067,0.049649095795353114,0.057687028703260715,0.08548109683551137,0.0008973886871331826
stock_010,0.02319294371073035,-0.004432531781391056,0.009677508604398827,0.0027004778422300077,0.0028692077692462105,0.004003779439183706,0.02217551271523032,-0.027887417557193643,0.042294192271503606,-0.007047331863833654
stock_011,0.08861306326056821,0.007694385363425385,0.024844994976342023,-0.021199645667870002,0.06345592321866274,0.05201846470154611,0.027025903661827076,-0.0407375080273684,0.021920068722421276,-0.018426833853369406
stock_012,0.06385395864999478,0.055706396848791806,0.05451973435208442,-0.021301279025628575,0.02638969378170255,0.0661163932143807,0.07498861295471623,0.05208518563666069,-0.0026306415200437194,0.05356659682544445
stock_013,0.04944919779922276,-0.013449479118103888,0.04103701095608271,0.037453494862005825,0.03385433866542601,-0.0026729158693999666,0.02997650395290637,0.005335365726415454,0.029145255314033423,0.02198418204767712
stock_014,0.010145990300392543,0.02094106209881731,0.041109935423371734,0.012714059664545948,0.01932358956886677,0.0410469763436159,-0.018126985499481003,0.01529741805802808,0.0269300314474094,0.029428548608673
stock_015,0.05435133715365585,-0.009640877272205937,0.014755071782984498,0.05723890198903524,0.06413906999900408,0.06724699969390133,0.044820384670426455,0.051952321306897906,0.07140050595066351,0.07477093557176255
stock_016,0.0206939780114083,-0.020327398520173727,0.07337080610047136,0.0749834425049465,0.06996359008990505,0.03858468957346825,0.06765109226979524,0.04682188801104899,0.08123863464603348,0.031653971932471395
stock_017,0.017914213491569117,0.04452350378656968,0.04535421573977518,0.0053323087334507455,0.053117021014618244,0.07021497246062214,0.04710563077063453,0.021180943550588187,0.03100606530901949,0.08558722728105125
stock_018,0.005994867496624822,0.02272307822654801,0.049865798460865446,0.0577317020560115,0.016231809219846745,0.013190735141148782,-0.007970974781768003,0.017228776339939605,0.006688154226365223,0.02413466102347583
stock_019,0.041716077479048215,0.014943866086605515,0.044809574818770216,0.018486649408571854,0.05714651700569534,0.05188143734620783,0.01803421327746233,0.0034762528145511765,0.05612655521685927,0.03395616762561267
stock_020,-0.01323252335586976,0.041245685162859265,0.0032587009590443992,0.050814562158093074,0.055151532116272786,0.04283534989299081,0.03303838379819235,-0.009214971089412032,0.04114522845809782,0.007509197266101449
stock_021,0.036387318445354165,0.06158690240178499,0.046909204751713354,0.030823347834882386,0.033450660157846215,0.03371578955398942,0.008713569823236726,0.04521712691825419,0.08985160661276714,0.08560975077926669
stock_022,-0.012657030622505755,0.05181322801608419,0.08439233043475891,0.025035078569561706,0.052892506095739464,0.0034424691876715693,0.05356118464425384,-0.008056127268496072,0.044155873869260544,0.004858274546985862
stock_023,0.03784582712575079,0.05293699661702798,0.020234721923335,-0.0030689233473396513,-0.014760909977093312,0.04188683577372619,0.025287666582217497,-0.03241400959913207,0.04648963645524101,0.024642017845453078
stock_024,0.006870336959397441,0.030679156672616226,0.09893073319860982,0.07325903761157407,0.07036287433123188,0.09145892527255839,0.038516188727707436,0.03952952319347923,0.05989944025198293,0.059360568932116255
stock_025,0.04129507563693913,0.0190822154075051,0.0751032767791997,0.06372494381350519,-0.0098340672206364,0.1,-0.016434667259472624,0.012717132760551642,0.07518935420545562,0.053570245171489325
stock_026,-0.010386671541123483,0.0026480781250992416,0.07558128170572508,-0.01072034945693337,0.0786584042782261,0.06094042210710703,0.023411169036257274,0.0027359654689340634,0.019352721492199396,0.077167698682551
stock_027,0.029159227936596414,0.010436506392946427,0.030435753071202613,0.015091754944493328,0.04554788188013709,0.01342701733757713,0.04091258841349332,0.01091160314754466,0.008511381219208107,0.011729311658859681
stock_028,0.010033944957448285,0.007279957404843546,0.025103841403870363,0.0006365696211533788,-0.0012169056089472927,0.017023816731344774,0.0003614144240983927,-0.0054610453878554165,0.0060000505332857,0.0009751577773737998
stock_029,0.03445353921503566,0.01340777680214022,0.015619557899318532,-0.013904936072441199,0.0038299778311557363,0.018781067050447537,0.0013735094434783653,-0.00045606661566378534,-0.0019702405717609422,-0.0006732011959162021
stock_030,0.01822048159953584,0.032228114278040676,0.04085849550621218,0.032363059515381896,0.043553709670721356,0.035234182810491455,0.043842135514256475,0.02692148031397327,0.0317934815683152,0.0341893855399618
stock_031,0.028689314099582846,0.02177532463968571,0.0325755036563533,0.02693435613326744,0.04942694103028877,0.023301662126212222,0.038792030688016566,-0.005834107480425996,0.028566121995653528,0.04653105501323196
stock_032,0.022710520384356,0.018801161768630167,0.01959515433507428,0.01802137057497701,0.021856922366672683,0.022715921432994952,0.020351692325813252,0.0038122922556310863,0.011545541641708876,0.011700791187655515
stock_033,0.013363277411102348,0.037881785164676954,0.06314043649500517,0.05103532410527356,0.0678542301798403,0.05820887060617499,0.054112286540313775,0.037411467866267936,0.040425262619357215,0.05144223552505648
stock_034,0.045118114069410804,0.022237058841854132,0.03832877222047951,0.04171287389950491,0.047766284874909914,0.03655114280276871,0.05433854554221246,0.022330001092087774,0.025138354429093512,0.058728765912286665
stock_035,0.026022275250623977,0.007705323566641652,0.05428259492373867,0.03564758415905064,0.03461495404126454,0.06306137450904127,0.038811277833032835,0.014346863769257423,0.024520413062317326,0.046650377615854645
stock_036,0.02965141609628875,0.03233047065339029,0.034823148423802096,0.029975561102216743,0.03987260355248899,0.02243465355188866,0.018392330273034767,0.01941309484689089,0.0015370782460778012,0.02722211098510201
stock_037,0.017051646949255272,0.0385118763546274,0.02544707878063853,0.02453448062517362,0.02602717152049102,0.02913950906399351,0.03273164559787856,-0.0030240488919321363,0.031169034061572745,0.00654473324918425
stock_038,0.021082004558806502,0.027750497652023268,0.026213284701282546,0.027921249730729923,0.010680788607126443,0.013044722682952698,0.011166221310430876,-0.00019535052693758857,0.021473665878201022,0.008529057095508491
stock_039,0.016680156075845488,0.0445273960484062,0.04145823766846515,0.05305609487471863,0.08281549872119533,0.05473913552818326,0.05165981933353037,0.02048437487495337,0.020468236694564462,0.03955720713214424
stock_040,0.01420364911915018,0.015184285253451335,0.0611934460182029,0.03333151490415805,0.04573949813322014,0.04110641418582158,0.03747140372858452,0.024305270800017917,0.03248851075858626,0.042025203255872556
stock_041,0.01909558373746343,0.01883287737820562,0.0170897098841404,0.0010194883154966972,0.025244182083275203,0.03916864963419358,0.019061770947816692,0.003813350954830745,0.026781344489029205,0.005497716629840072
stock_042,0.02116329144041837,0.04373846894352053,0.0665764285320156,0.039858549189031575,0.06534950359394735,0.07669318349531153,0.06543731485546583,0.035037107144619516,0.04310882425563176,0.05565142581455337
stock_043,0.031545559106453624,0.034408732751781496,0.0605958292630604,0.04558372692447535,0.06382487328977916,0.06350794662909377,0.06068400404905796,0.036643984363135776,0.03682955434308276,0.03890541343914142
stock_044,0.038550979067222525,0.027309147958209174,0.024286948457470803,0.02709434939211327,0.0520498652599654,0.053128206316607154,0.03963075962216308,0.028431542730674962,0.02572639281759086,0.03667392931289311
stock_045,0.029983473628000534,0.041809475176755775,0.056146037050593255,0.04329428877880865,0.05263853002832197,0.04997306077415596,0.038854225772550384,0.01827194734570419,0.03808986091604674,0.03825784172122378
