stock_id,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9
stock_000,104.78075484914326,108.16075556907347,112.92654213267323,118.73645803525055,119.36134640727349,129.9237736417348,131.44730776402236,131.70301758092714,130.42373343895306,128.97299083034832
stock_001,104.58766299812288,113.3495925571294,115.58794557054688,119.24145568140884,123.79046115774285,130.13248734143014,140.60612408227948,147.64838762980958,149.81389141736625,154.4669900337643
stock_002,103.66249250413797,106.40980768764686,107.0793933705648,107.30862062897859,113.92062130764076,120.41980778032458,122.88001825931322,125.15917682879645,131.61022943256503,128.6285700056958
stock_003,100.71058263618988,107.92929680303048,111.28272405804263,109.90287124992065,112.5878347211979,117.7716233594077,112.42237748151634,113.09808650404771,113.69180757445689,110.32913753822459
stock_004,101.99861538970323,103.73016087818617,106.08038373688065,106.6270693032344,106.29131944744941,104.59816213845285,104.62778323054313,107.00516954047936,109.28949303984638,110.27765867988008
stock_005,99.30280238650879,100.5143688090048,104.91762992784605,107.78257275522073,108.93282396339936,104.1253287121198,104.17013965574324,102.96446740079125,102.08606400329784,102.17975353308445
stock_006,103.50879785444079,104.77582811638732,108.72442989436531,105.12945211474569,105.3696820182928,101.87192077458326,101.8533053121359,98.29241178194923,102.43648305230906,103.8568863514733
stock_007,103.98731746208819,104.2922921936215,103.05523244848258,100.74547703142302,102.48303967132563,108.78832936282397,111.17161022086547,109.11563098730468,109.78124585660777,109.93802597327655
stock_008,106.61895075360204,111.50083183180794,113.82462814431226,114.71156586151683,117.07592245567754,120.49319804678323,120.53078400744069,116.7153521997706,120.79688858060516,121.19293734341443
stock_009,104.83036661818632,112.39708443959702,119.06079115414605,124.28013266310577,136.70814592941636,143.3936742979951,144.9818193945169,147.4860745241015,157.96441625771075,158.99234305142835
stock_010,100.48883028866643,106.2414365884447,110.06525432497388,113.50112681916674,121.45416254621885,124.33340097205793,124.39623350349899,122.88061857622704,128.41011154147375,133.94982474688004
stock_011,100.66189839676625,100.80454582407276,104.88692569843016,111.60970843035624,114.41623558728855,117.19997242209026,118.1733949707385,119.8748339126693,124.67796853448331,136.1263890633802
stock_012,102.59252363178778,104.84735018460499,110.64059478089925,115.26937628588142,117.15364418563142,127.8966293610339,131.58853256952636,133.89258989280904,139.0031887050812,144.48214756715944
stock_013,105.86738608717796,106.70372708480706,112.35040388605424,115.61112269831503,122.20727245707789,125.75405869045294,128.41952094119097,132.23445672193273,136.83119900289844,138.04555602257724
stock_014,105.46311833830977,109.85881724724504,113.24758927702662,114.65168784028572,119.36171706920415,125.51559998794018,124.12353042321377,126.76652897024746,132.08721313976508,128.32352234379738
stock_015,102.263361666647,105.78267890420183,109.86643884076143,113.60832849288987,115.09844874859981,115.2896598305291,112.59058937275245,115.71750501826989,119.95611662597543,125.85439921402134
stock_016,99.97740315630094,103.689071183131,102.35234293441472,101.92090986773738,104.49823987737228,109.4475299553292,116.56361936616358,115.98933040679269,115.68096594068895,115.27429064035663
stock_017,100.0359285870702,107.32119550587842,112.03574512672338,116.92489016804778,118.83842262945512,122.5763444465033,127.68199163734594,126.33561380790152,127.93466154936681,128.726440813647
stock_018,101.52755488643021,105.00661027369007,108.71034491145392,114.68844262022274,122.26430774260278,128.7490353410145,132.7538441254146,137.76738005154368,141.75596495148397,150.16289730740894
stock_019,105.38774840141762,105.60803853743388,116.16884239117728,121.47998513834402,129.64526560167886,134.61019457015465,145.34341112065025,150.27415936311775,155.21180585371496,161.8387366450996
stock_020,101.95138823690601,106.49231085301761,113.09733665139417,118.24844786294629,122.93569014539995,127.7315061636101,132.89968822320915,139.21686274135192,147.45368030613045,158.9899713627763
stock_021,102.26223679094994,105.84548057430669,110.22764559109605,109.51505474289186,113.93534351026365,118.71565720371218,120.81295835987893,121.94810257465399,126.66581438153102,129.01964847970694
stock_022,100.56783937049214,107.08930010573644,107.51589673473099,110.97992539047675,112.63900477033225,116.1759733633995,120.61349043134884,120.74562702259257,126.77598133028211,137.3205175853578
stock_023,104.40612541420853,109.85521564982761,111.07301432650345,114.30510240281608,120.69201345603278,129.43242165770974,140.68480992837175,147.8572431487297,156.69244096710935,172.3616850638203
stock_024,102.25427058341484,103.58406601034929,107.69385643335264,108.2274453041396,112.00788628965952,112.37327765700671,115.06121831238856,116.24927108971806,122.57198207844954,130.95182162651878
stock_025,99.59814138162108,106.8664632998632,111.11056208553508,115.00536577212473,114.26688915856002,117.89178982981345,125.27751865784317,127.46912852154247,131.6032302585796,137.5562273501973
stock_026,98.31430739189946,99.97126657380753,106.90097027822497,112.57604158167757,115.90039330627232,125.5134179825364,126.1934639374084,124.77951239117883,134.4254950431964,142.03181191893623
stock_027,101.81351645236447,105.03148050940058,107.36379568077407,111.26510748775752,116.43163567544175,120.69989258601481,121.18741514420736,123.60831197103147,125.3299007406347,125.39775150867847
stock_028,105.6533074219348,114.78442438987467,125.24979817302052,130.8041383118923,135.26901390574142,139.84592117161003,145.96007771293708,146.58918501835453,155.5084533332417,151.47342316156562
stock_029,101.71571282437762,106.98675984632699,109.23808850001777,111.6971527022501,118.03011775745973,126.87043028264054,127.05932331331726,124.47493057917626,125.08973049224407,123.53616272460546
stock_030,98.5154209151064,98.67849328646476,105.03695074798829,106.27111235354938,109.75273302511745,110.56111751475133,115.35856666314623,121.29074938976304,121.44545584650518,128.8350111348307
stock_031,103.0859136239185,105.84211997974619,110.34401450320132,113.61116266914446,122.2741277041748,127.64500798829927,132.7777720131194,131.8742215204628,137.66430637479314,136.92957157019822
stock_032,102.48655680733252,112.54597488083445,109.1737034160009,112.11878676460759,116.5845298995507,119.45574426095948,121.93510303784474,122.59250142617212,124.45622589875353,127.15526811960221
stock_033,100.67183909784856,107.7135218533274,109.45391634382337,112.32374751875564,112.85327668926772,118.35747984813726,122.79476629576114,123.12949338850498,121.92229455012712,120.66889279762286
