stock_id,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9
stock_000,0.04780754849143255,0.03225783899721391,0.044062067970265316,0.0514486301701461,0.005262818028792977,0.08849118707509551,0.011726369082295166,0.001945340846111773,-0.009713400387261352,-0.011123302257589368
stock_001,0.045876629981228725,0.08377593788632377,0.01974734062047312,0.03160805473986149,0.0381495298790055,0.051231945695765696,0.08048441211585815,0.05008504141262817,0.014666626722576282,0.031059193325637464
stock_002,0.036624925041379645,0.026502499767688165,0.00629251849494394,0.002140722422852237,0.06161667757824674,0.057050131908365206,0.02043028073484958,0.01854783716481497,0.05154278549301172,-0.02265522550735309
stock_003,0.007105826361898725,0.07167781158527999,0.03107059301175765,-0.012399524003404803,0.024430330534054863,0.04604217365976057,-0.0454204988035776,0.006010449500078218,0.005249611985149939,-0.02957706547175868
stock_004,0.01998615389703222,0.016976166606451112,0.02265708294287162,0.005153502910677021,-0.0031488238209958115,-0.015929403433868006,0.0002831894125546429,0.022722323235098513,0.021347786365619254,0.009041725901989626
stock_005,-0.006971976134912201,0.012200727405258056,0.04380728020297513,0.027306591173904292,0.010671959100390916,-0.04413265971049146,0.000430355843075908,-0.01157406776007445,-0.008531131366651033,0.0009177504363728928
stock_006,0.03508797854440786,0.012240797769946996,0.0376861901162147,-0.03306504143652387,0.00228508661193168,-0.033195139025875814,-0.00018273398897180639,-0.03496100120927927,0.042160642873968604,0.013866185726416659
stock_007,0.03987317462088174,0.0029328069900879453,-0.011861468562243183,-0.02241279129824116,0.017247053576019526,0.06152520174772445,0.0219075048950604,-0.018493743406937754,0.0061000872494657975,0.0014281138408062403
stock_008,0.06618950753602044,0.04578811781301442,0.020841067051496312,0.0077921424533896125,0.020611318278185152,0.029188542950830898,0.000311934293941267,-0.031655247570898826,0.03497000440737705,0.003278633808063607
stock_009,0.048303666181863276,0.07218059103971501,0.05928718478574185,0.04383761823153308,0.1,0.04890365766521706,0.01107541950017522,0.017272890766877054,0.07104631245641377,0.0065073313222680645
stock_010,0.004888302886664326,0.05724622610546062,0.035991773636700516,0.03121668609467126,0.07007010370675104,0.023706379143188284,0.0005053552058402189,-0.012183768628568022,0.044998902425092954,0.04314078649185725
stock_011,0.006618983967662473,0.001417094546977929,0.04049797398504334,0.06409552656024417,0.025145905283710752,0.024329911052509395,0.00830565509983653,0.014397817227406337,0.0400679147160543,0.09182392577827805
stock_012,0.025925236317877968,0.021978468537433946,0.055254086880537095,0.04183619506157301,0.016346647830181783,0.09169996588736135,0.028866305757525138,0.017509560128769686,0.03816939246872089,0.039416066013440894
stock_013,0.05867386087177964,0.007899892767168045,0.05291920868667748,0.029022760038920896,0.057054629388691165,0.029022710040605623,0.02119583477857486,0.029706821461269798,0.03476206122759612,0.008874854773823018
