stock_id,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9
stock_000,104.9754623778152,104.54088110447375,108.55220586266722,104.25649558807467,105.64023737728431,105.5694434445193,105.6033919132246,95.04305272190214,85.53874744971193,78.05554038088091
stock_001,105.74675573255075,106.61700977576687,113.50521963828186,114.82909200240873,114.4935397851971,109.21446861036166,101.99951501231335,91.79956351108201,85.88857111425261,77.76463582701578
stock_002,100.38901597683069,103.51938800613502,108.91745614930807,108.04531476125504,109.80098402128519,106.70528227586709,103.3459273758679,93.01133463828111,83.710201174453,75.3391810570077
stock_003,104.34963113111675,106.46958898189288,114.0669932389744,107.6368261252492,111.49831600934816,108.27330447591574,99.99043506473849,89.99139155826464,80.99225240243818,72.89302716219437
stock_004,105.77120741454968,108.23620098995931,114.76836540713923,111.68841963417785,112.63306585216266,111.8212532656608,104.0101021612926,93.60909194516334,85.68260479353091,77.11434431417783
stock_005,99.38598011463785,105.55093450225438,116.10602795247982,111.24318958660774,109.73823979333437,107.16767788543176,100.35846322182466,90.3226168996422,81.85954887710466,74.92952287923673
stock_006,103.85853207517621,103.18432856308189,109.94182493122187,107.72599372812738,110.23878915623273,107.48753309303017,102.46307580320438,92.21676822288394,82.99509140059556,75.1968043552812
stock_007,103.8075213210574,111.64168116675704,118.0036020521329,120.01290024296179,120.85902510873053,120.42170377311221,116.70495721603409,105.03446149443069,96.53499976694579,89.66757466480861
stock_008,103.19356155176126,105.03104782585886,112.34530572645917,107.51340473789107,108.80794084634041,106.93881931548458,97.0237059163482,87.32133532471339,80.9597175817523,72.86374582357708
stock_009,98.2498998894337,102.78413810132896,109.29574427798991,102.17552903280465,104.34434650363858,103.67628452857554,99.49271957789935,91.06887870282156,82.57025717069814,76.42802749663001
stock_010,102.58627116461297,105.69482793500498,112.62684553137112,108.8531128328563,111.21569885577993,108.78671313536462,103.58862032981435,93.22975829683291,88.44431173992261,79.59988056593035
stock_011,102.44420540718649,104.95650027874098,110.36556949990431,108.54766971044039,107.33599095689853,103.40393772790071,97.46965843177102,87.72269258859393,80.26900408047855,72.2421036724307
stock_012,103.56624405134482,107.53184062741,113.66331911786736,106.15483087038558,108.47369197126069,108.75629689472743,102.24720350990643,92.02248315891579,83.56446777300765,76.20311046767733
stock_013,106.16554205614193,108.48558325543218,116.0805458900799,107.29887281681788,110.60162807086596,108.47924644211969,103.24352580156508,92.91917322140858,86.91225820051667,78.221032380465
stock_014,101.99191302682462,104.6856320334952,112.40653310448556,104.13045966833242,104.47256534495365,101.11131826933514,99.8188366496908,89.83695298472172,80.88177861019741,72.79360074917767
stock_015,99.75023744930705,104.04110861368125,110.09981851204188,105.24654723227792,107.39409400335875,105.77622335243932,102.46046215228418,92.21441593705576,87.2130718143468,78.49176463291212
stock_016,98.95970142583221,104.92208001733151,113.47719132539362,108.13821580158229,106.58375566256413,104.82045767556833,103.83420921830619,94.09814584682492,91.03896541141606,81.93506887027445
stock_017,101.82112363028637,105.5095931422733,112.0672538372525,104.34684869894298,111.18846226031195,112.5152374349059,108.65107043279072,97.78596338951165,91.29760442939197,83.26952665831438
stock_018,104.25642577014801,110.19406703444727,117.79841965342256,114.20416144174548,119.59393194407667,117.47422257138471,105.72680031424625,95.15412028282162,85.63870825453947,77.07483742908552
stock_019,107.12865258966444,113.57756950082643,123.73797911225938,117.91222304824383,125.8386808120566,122.75005661185496,118.31345996434844,106.48211396791359,95.83390257112224,87.7265256458057
stock_020,100.86149498122951,104.72015121127927,111.24966140340001,109.87580019731357,113.57974204063352,111.85099490191521,108.45489489640843,97.60940540676759,91.06924500488617,81.96232050439755
stock_021,103.47893937456003,102.93643529732974,106.85508031688379,102.14031345873995,106.6310524878164,101.26967261249567,95.78732250341783,86.20859025307604,80.30112961811946,74.33812686465237
stock_022,104.04636004821704,109.57227176381198,114.19678980985324,111.95815230498553,117.14758184706345,118.14051786474555,116.28499826869003,104.65649844182103,94.19084859763893,86.18426488611748
stock_023,104.82038768481733,107.5160513294704,113.76164846433335,107.8853818164985,109.09851123923939,105.12869406356751,100.56111953127541,90.50500757814787,83.43724897219427,75.4962639103667
stock_024,100.72482864790405,103.23226777108056,111.69463555634346,103.20479426854817,101.04986887437317,95.37701061100329,90.76937208520631,81.69243487668568,74.42613347788998,70.24256530686257
stock_025,96.89975124970076,98.5130182371119,107.59083046584304,100.20527996888761,100.15294619931166,97.1562061071989,91.49967794186281,82.34971014767653,77.96073561106272,74.288484475343
stock_026,102.725222427034,109.39292796729958,115.5544131005978,115.23099979445581,117.0445883379177,114.8154283008577,110.05794095499144,99.0521468594923,89.63564645138307,80.67208180624476
