t,market_index,price_std,price_min,price_max,MKT,SMB,HML
t_0,99.57501299551701,1.3333493712765199,92.29981916998095,106.26272947543276,-0.004183707652048154,-0.00040558706350018146,0.001329816649299384
t_1,100.33584637496713,1.9417408546544643,90.7530358691749,108.76637722134397,0.004172374700865946,0.007473002383711332,-0.0011201781361117173
t_2,102.47953283707199,2.4480214850551425,92.29048728534613,112.88033033876142,0.01667830749601628,0.009990052413544184,-0.004231309410756279
t_3,104.14244827217094,2.914342800059009,90.38413360464747,116.95537778529847,0.013988947080346367,0.003908665682877929,-0.0012303845348017235
t_4,104.73270888670707,3.2962655686048152,90.79967001883392,120.2563001298117,0.0039673266710450635,0.004055135964994806,-0.004144762154834596
t_5,105.55564136068588,3.959552434724694,88.67062477992951,124.56385125614807,-0.0005877619871946975,0.01847000315332633,-0.003684634294201559
t_6,107.89554079401687,4.81894377511269,89.42504808459569,129.66895028040344,0.011931685519244624,0.02105765300071861,0.005909044685938035
t_7,110.72082534517426,5.658713947900728,89.07173699926271,135.8468265422422,0.018398540564582337,0.015261078263548174,0.010667015962582387
t_8,113.43569832150128,6.415324391284085,91.28175204448081,142.07807321972416,0.018620580500319173,0.01220373217577965,-0.005216958834585636
t_9,115.78025132682737,7.36076608770599,90.02741499885867,148.13728145414348,0.012612975452493787,0.016276346371752733,5.292166879968972e-05
t_10,116.51620560029787,8.196577487995539,89.46149152717011,155.27053322155422,-0.0017436739676367028,0.015746810351438104,0.007173992824907225
t_11,117.13850774541368,9.14580999267367,86.34742586477385,158.12308312270434,-0.0029955687898275078,0.018016809799742017,-0.005007433647591496
t_12,117.76977835385557,9.91107398502366,85.19167615815009,154.9959861855756,-0.0009659156170343582,0.013334357271179115,0.0010629836092008794
t_13,118.58508914212359,10.209122263789645,85.24317478999768,155.13957216559444,0.00623919155218762,0.0016484110417522473,-0.008056958515751535
t_14,120.77759605056775,10.764553900335358,87.3610906871609,159.79544391783355,0.015573447324792045,0.005213396894632153,-0.0014939190362544639
t_15,120.69919163812018,10.660288836570652,86.82013394598563,162.31260794774406,0.0019109100987159174,-0.005502586541439191,-0.004301940341533152
t_16,119.0671043011415,10.68409586562172,84.02989381060281,162.3672248375725,-0.014242010308978766,0.0016659851002785928,-0.003631316563146113
t_17,119.74555156304548,11.419782499472014,85.09325956605495,168.39351400307385,-0.0002746230387550008,0.012688864116502392,-0.007420599169727036
t_18,119.84068525486902,12.218442652897592,84.17987147570946,168.0859967820067,-0.005120240108464688,0.012530748851891906,-0.010789047259299087
t_19,121.57655434880036,12.871724473510797,85.58309233737708,177.98966134033043,0.010007430845481498,0.007781168540583589,0.0008604960438712604
t_20,120.28726786723834,12.144437900682508,83.19522853525706,176.41224059522983,-0.0011232315163278005,-0.017868439869113337,-0.01203331538472476
t_21,121.03708296232531,12.521810102701803,83.23466846575653,173.86084778341979,0.0033298815802635037,0.005921874813513405,0.005476702429806904
t_22,123.05908958708885,13.368325402913076,85.10220643614595,179.54206163645497,0.0101272674830999,0.013043120589500972,-0.0005360407415823253
t_23,124.89266565911157,13.851976515328317,82.12107951975278,185.9934907530172,0.01310203169061855,0.003962989686353467,-0.003882010542559656
t_24,126.80454722291526,15.025334086705705,82.35895002388446,189.64137058587016,0.007271595313209998,0.01646371152946479,-0.0070164641669126625
t_25,128.92708223622455,15.693946251039185,80.16797343028686,202.06127989784795,0.012585398597227317,0.007188299196171309,0.007938367158292589
t_26,130.55347458635836,16.192440443222214,80.81069752197723,206.01395083865486,0.01128938975059849,0.0027493052624630457,-0.005533773547769133
t_27,133.75204835306886,17.481372676307885,82.07737362226243,213.09897831728918,0.01625459682520921,0.01602543483135873,-0.001327036588946012
t_28,132.9476479042904,17.668489050627635,78.96913541315895,216.5630451438731,-0.008387558717124967,0.004506757619693802,0.004023798865036461
t_29,134.2372995305576,17.991643757794495,79.43826537095718,211.65485624357584,0.008329667613807547,0.0015626135270960686,-0.0007389052068554171
t_30,135.77331138712523,18.67768259403719,83.05591527069498,212.4662646870802,0.00787993007956859,0.006269144152673974,-0.004643461986437078
t_31,136.56984784572685,19.544520141806668,83.92536721310303,216.74114455598203,0.000740247866002043,0.010522721159908446,-0.0077457207927111495
t_32,139.21341047012493,20.26252917327337,83.21458049338409,220.1400874343675,0.016001681550062638,0.006199813135600201,0.006531757720350454
t_33,141.12148925488964,20.89200267000615,83.01887380022472,226.36676086693177,0.010473236006202286,0.0052522768996681145,0.002487250610614897
t_34,140.68128644303144,20.99690914131194,83.09108639728288,223.57926791138098,-0.0028828871234364093,0.0005438091136867572,-0.005180128383292071
t_35,138.9690367499988,20.259194770016574,83.38834008969349,228.15103062194513,-0.007462584772240809,-0.009882633419520892,0.002447321407720363
t_36,138.15696214782326,20.68606791853552,83.98140437344614,228.54558440883565,-0.009025868518507046,0.006807855886515646,-0.00447079795650197
t_37,135.51024122268348,20.041012705558533,83.07195794212919,231.16534521678906,-0.01335876812214632,-0.00965255499031288,-0.012086088612825894
t_38,134.96043722790506,19.911916590620827,81.86488290254906,225.41285302340242,1.6739674483118652e-05,-0.0065517376671756465,-0.016158541965907946
t_39,136.37525858508536,20.301501711592454,82.75994958384969,228.93727224807105,0.010958276158211695,-0.0006008697055650727,-0.009203674817835501
t_40,137.6593064074388,20.733518293826744,80.21418969438533,233.04939012321728,0.008195580876770716,0.0015402856523047425,-0.0011595954171377434
t_41,136.65863379498475,20.441061945419897,77.35357807020206,226.89081231512606,-0.005011473996268547,-0.005077307307384872,-0.0002266163584394333
t_42,139.6172014950116,21.56952635308144,79.23048711575332,239.66718705917177,0.01649258102498153,0.010203669033134882,-0.0036085939344113606
t_43,143.9112035347204,23.282578423345218,79.09468604531627,244.3959946925458,0.020625520198423786,0.018709703567048416,0.0013889169041592818
t_44,145.6628867816986,24.45914151170182,76.25212210711086,258.5129332145408,0.0033602097168384266,0.016442246117278812,0.003979160331671718
t_45,147.93570798167758,25.485963693122606,76.44411674046785,258.3297408778708,0.00910568469351454,0.011436221138862014,0.007494935104034276
t_46,149.01334148016883,25.904933128635175,76.99742671569197,265.54409082289874,0.0069726142578224225,0.0002761725334551931,-0.005534018515029962
t_47,151.2648055493718,26.696040091425196,75.13825646142516,263.4929508123096,0.01192027329853536,0.005323977516649921,0.0003117884204192037
t_48,152.82035228290826,27.580500353168986,74.1781769256117,275.3500219511393,0.004847358646700948,0.010112185935338244,0.0033637509054547975
t_49,153.70348034942654,27.128150008112815,73.09011374443783,289.3296790797487,0.011878188046195871,-0.012786229363179516,0.0002494900129463408
t_50,156.30955061936547,28.06935691544083,76.01231108509562,290.80582286331776,0.014314516347492628,0.005376737654203226,-0.007453976326408747
t_51,159.2871277981319,28.73766168186223,77.45374616322293,286.3232771570496,0.01781649019779405,0.0017748028346535934,0.003233064021074957
t_52,163.35285063764059,30.776741083988174,80.49527835346473,300.1750721112557,0.01601017868257537,0.017527495452130518,-0.008488039704946165
t_53,166.81827556476773,32.77301954182204,81.10788929627972,307.41450864413156,0.010405296031791644,0.020086068893685957,-0.0012668948915356833
t_54,171.50704082576308,35.488365705185764,82.56222814895014,323.61914516148596,0.015584131432786343,0.023449769743542855,-0.00883425074640264
t_55,178.13658293482797,38.304842280698765,83.12102616960497,337.7788759052645,0.030635849127650022,0.014264677698427694,-0.015535482526677994
t_56,184.57916546367252,39.33388316334484,82.80317553538114,356.7533062414996,0.03798863520907493,-0.004840994228366639,0.006022959101958235
t_57,191.73383859527723,41.2650675035979,84.69250598528491,367.9382524327399,0.034467167284359224,0.006373659537384014,0.0053046426388797235
t_58,193.2985743460124,42.060922101636095,84.70453952796097,369.9542763143807,0.004538590043101299,0.006319704754699108,0.0009317634707485536
