stock_id,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9
stock_000,99.51308672777984,103.90963987122784,99.7223789304975,96.09336082650542,98.6583251344537,97.91099314591018,92.45166535329192,88.62848030521282,84.62115428249678,81.06560040052561
stock_001,97.80265230759395,96.4945650281697,91.14823105332859,88.2354215995293,87.54618473028277,84.08671764279933,77.74376005579533,75.37655474759026,73.05213029763846,67.9162482128198
stock_002,99.2961823816244,94.79381761602677,90.61981071859404,86.06178255971386,86.98620816475706,82.82621719664044,81.39846737223304,75.42779685657425,73.03263755174113,68.31774012673004
stock_003,101.23060231233869,97.22323758204813,91.83850486510089,84.2498331656326,80.32385146078121,74.50889262085127,71.41974550999981,65.10503455515295,64.83373768788073,58.51236548757689
stock_004,99.96452485131428,94.98870041512365,91.9381446070179,87.86732979834656,79.71172143299162,77.13574973966101,77.06503411639143,69.59320050401733,65.73730594686224,63.44383307806359
stock_005,99.40435668073897,95.91858722613664,88.25025987060847,85.14985274164107,81.70187451307352,76.7214362795531,73.54005874831503,66.18605287348353,61.75828177931276,58.697767988128426
stock_006,95.63514497492753,94.70617423484413,89.38492312127151,82.72101698718045,82.66000897624578,81.23761460312473,76.22540762094344,68.6028668588491,61.94850070209526,58.48560552515259
stock_007,99.46496887814752,96.00640901036672,93.62642733270236,87.48751898649785,79.99204858627121,75.44246597329665,72.37250904130889,65.135258137178,59.428430934353074,54.3128122205237
stock_008,99.95859600570165,95.93740624137516,96.89461037094429,91.98783922072441,84.13436858822124,82.09625294648005,75.64598995500737,68.08139095950663,63.54399898410077,58.31839309113852
stock_009,101.3223302376427,97.29905307862529,93.96991642014896,87.86110544302765,83.98934773443365,81.76598363002509,78.42741845868179,75.33733627618982,74.48178919998875,67.11080233471927
stock_010,99.68033060051734,95.30654508575815,91.4690093251203,85.57014209345716,80.7583583727537,74.64711162950424,70.45026706847321,63.40524036162589,60.887342614592704,54.79860835313343
stock_011,106.92006636166438,104.40552265039292,101.94549238011224,93.02818365614966,94.00689104837303,92.24903816546461,88.28117156124917,79.45305440512425,75.29738368940369,67.76764532046332
stock_012,102.65653211352073,101.69595879293635,99.67368784850693,89.70631906365624,83.81611039597507,80.70378635771068,77.65043707941115,71.52982865403567,64.37684578863211,59.819380645339756
stock_013,101.93008921986444,95.21572123140983,92.84196814847634,87.77272967149545,83.1503425567623,74.91682344484407,69.38452757836458,62.446074820528125,57.034516819758515,51.331065137782666
stock_014,98.62235891301707,96.42390846335802,94.79266303896995,87.96403166921577,83.04403772107607,79.02916767441215,71.12625090697094,64.01362581627384,59.055020028092784,53.89092768383509
stock_015,101.27921037295931,92.12904328931248,85.16488973171553,79.72208241569635,75.11333412636026,71.05741467939671,64.5262020499526,58.073581844957346,53.41503890606507,49.5895975219041
stock_016,98.58361540089487,89.75458227969412,88.78195034477542,84.61411631157877,80.8040459118684,74.41101028080031,69.7711343889278,62.794020950035026,59.049426454911725,53.14448380942056
stock_017,99.08832488362226,97.4911490811885,94.4418958569161,84.9977062712245,80.64107056187544,77.30250244874658,71.46469505172394,64.31822554655155,57.88640299189639,54.566615639892916
stock_018,96.74319270082732,93.24360040104196,91.06627741110597,87.33635617513812,80.50505586171994,72.50122854388084,65.25110568949276,58.72599512054349,52.85339560848914,47.568056047640226
stock_019,101.05820853796249,97.50165536803796,95.47979686070566,88.60093361186833,86.45174343655935,81.96254767537471,74.74215856076061,67.26794270468456,63.34567207778031,57.503175081759736
stock_020,96.31213075670728,96.38028351900125,90.83911297295892,87.8568776809136,86.2969201686225,81.56899282422685,76.24367726087928,68.61930953479136,64.35225503074344,57.917029527669094
stock_021,99.50786340261863,98.42676960988517,94.2809756610765,85.71053032980474,78.35444979290834,70.71886211870502,63.64697590683452,57.28227831615107,53.83848398861915,50.42232859042132
stock_022,95.20467349136172,94.0598292486387,94.52051201111081,86.17071856789676,81.62737019755124,73.46463317779612,67.83088786731645,61.0477990805848,55.17844687647359,49.66060218882623
stock_023,101.02975280592122,100.9500826978419,95.47709002642988,85.92938102378689,77.3364429214082,71.77102911598801,64.91190158447203,58.42071142602483,53.15803196072384,47.84222876465146
stock_024,96.1075816532851,90.382919392322,89.92921878992354,83.38214595279962,77.18883362677332,72.55074148537977,65.2956673368418,58.766100603157625,52.88949054284186,47.600541488557674
stock_025,100.2357836255412,94.11240041566066,91.99273289978977,84.8635058477969,76.37715526301722,73.0279617921857,65.72516561296713,59.15264905167042,53.52631421402648,48.17368279262383
stock_026,95.94390369174144,89.91624136703119,88.84792891714878,79.9631360254339,76.54879531221145,71.11951113554892,64.00756002199402,57.60680401979462,51.84612361781516,46.66151125603364
stock_027,99.9019168156597,96.64208785370388,95.01362448492252,91.13682749703372,90.71768728478902,86.18870894892646,84.37932911753761,80.38234375866143,75.96299856801608,71.80203575753131
stock_028,98.79274789593336,96.48002598837584,95.07697861475697,90.83240109929673,87.24317459614491,83.97695066760802,79.56168179563248,74.6726374676324,70.90481410944344,66.43208533290861
stock_029,101.97756952648476,101.34983091147483,99.62120699395442,94.00989337265948,91.43289573083281,88.6790545766748,84.79920243208811,80.29165681482635,76.23459681931124,71.46197568102441
stock_030,98.50870739092802,96.02233295235374,93.82939188910441,89.47834822898214,86.33835659298488,82.06982334384509,78.05607331165001,71.80362374022594,66.91923317551648,62.946915041437904
stock_031,100.25600502227473,97.73292536734884,95.52395844728987,91.09867283034401,89.50993061744934,84.86619471767887,81.3517878937085,73.21660910433765,68.80630131902717,65.64641404071943
stock_032,100.30704623627696,98.57159068324306,95.73963619581265,90.81349864609524,87.19251981230161,83.32339231585203,79.26232131785265,72.2940637076914,67.79403604464281,63.01541831588388
stock_033,97.59738923510831,94.2998455171614,92.8513796544884,87.52977379718257,83.93928432117308,80.10647146747638,75.16524330239639,67.64871897215676,61.89567984998521,57.77929860242727
stock_034,101.60425425960493,97.7332097193704,94.76384968733907,89.3513303481621,85.14380406942894,80.31509165557443,76.0965766058045,68.48691894522405,62.23015707113928,58.99379010875843
stock_035,100.36674142098956,96.14196625311216,95.18316076750845,89.5093722810526,84.66931780706369,82.52674775901744,77.62569968719922,69.8631297184793,64.07050151577874,59.871851898929755
stock_036,99.57784689208395,97.70754402250003,95.16691814378638,90.90600393240956,88.34180970658596,82.61262778198186,76.83643640805975,71.32532231091008,64.75488982715564,60.09640981411597
stock_037,99.02218700896134,98.82395767931528,96.17712532060747,92.21786612554838,89.22654923358206,85.10147875367902,81.2944618993147,74.44017442190659,70.75370247882383,64.6551732157471
stock_038,100.19083250553874,99.98242311302822,98.23815879687508,94.9809230198835,91.23901129072831,85.57512203963019,80.26694183841971,73.56155402838638,69.71495050944856,64.03520186272327
